,label,area,perimeter,physiological_length,physiological_width,aspect_ratio,rectangularity,circularity,mean_r,mean_g,mean_b,stddev_r,stddev_g,stddev_b,contrast,correlation,inverse_difference_moments,entropy
0,9,11860.5,451.20309698581696,114,145,0.7862068965517242,1.3937017832300493,17.164894796137816,14.430533333333333,17.250844444444443,8.669588888888889,25.944878684198503,30.845068926243158,15.835846665359117,360.5167258569069,0.9731141890050877,0.8466090865174511,2.8864606731766207
0,9,21247.0,724.2985504865646,133,265,0.5018867924528302,1.6588224219889867,24.690939437894226,14.282422222222221,16.866355555555554,7.356466666666667,25.883721909930518,30.258261778052216,13.719056428680993,191.3587105476076,0.9858853898892086,0.8784572104809445,2.686402154201401
0,9,0.0,4.0,1,3,0.3333333333333333,0.0,0.0,15.47621111111111,17.925144444444445,8.496944444444445,27.555367508585505,31.63954640391993,15.725497752137104,541.0974299690906,0.9607890645670509,0.8034864151641818,3.4166725542091925
0,9,9561.5,415.261971950531,111,124,0.8951612903225806,1.4395230873816869,18.03508919607212,13.001122222222222,15.488922222222222,8.279222222222222,24.14803163974138,28.643443491672176,15.601344367128378,419.0218775983117,0.9686735973117098,0.8623895825572471,2.710223444486262
0,9,30311.0,841.5777693986893,258,245,1.0530612244897959,2.0853815446537562,23.36620837141874,20.481244444444446,24.2602,10.351744444444444,28.99480074860592,33.996382591289525,14.990760793873532,218.8396653281283,0.9868142735367071,0.8404417985881623,3.5548021754136014
0,9,4398.5,303.17871260643005,81,84,0.9642857142857143,1.5468909855632602,20.897426799520815,7.076988888888889,8.342777777777778,4.767722222222222,18.970603441462,22.14620190801613,12.855365171811235,341.1510356334568,0.9599637573221821,0.9150624696297758,1.7008160192924229
0,9,4841.5,286.20815002918243,97,69,1.4057971014492754,1.3824228028503562,16.91936489582299,10.747133333333334,13.01661111111111,6.213344444444444,23.39232240154401,28.033165708256057,13.873307133293466,395.8252503793768,0.9639200722524472,0.871654653111364,2.435577808799131
0,9,25489.0,733.4112485647202,268,144,1.8611111111111112,1.5140648907371808,21.10290947158624,19.57612222222222,23.143811111111113,8.967144444444445,31.232111410935087,36.68568652951855,14.63987850819437,182.30711871231864,0.9868432596092613,0.8639954121512663,3.0542663859951538
0,9,4195.5,347.8061285018921,79,87,0.9080459770114943,1.6381837683232034,28.83305995077456,11.034355555555555,13.112655555555556,7.071266666666666,24.180005921472993,28.522080098938204,15.671620810879773,380.73614635183054,0.9634801231335407,0.877387938992758,2.3232044144379653
0,9,6757.5,322.4335467815399,93,107,0.8691588785046729,1.4725860155382908,15.384889691472216,9.195488888888889,11.136444444444445,5.900044444444444,21.545384287459832,25.87365551251402,14.023924319938342,241.9573338105838,0.9754530713852726,0.8959198444536984,1.9985254149952492
0,9,30505.5,871.2762537002563,238,266,0.8947368421052632,2.0752978971005227,24.88476865686363,19.565344444444445,23.563544444444446,9.21701111111111,27.58300316203646,32.836198621054756,13.732613474656635,240.83528090662668,0.9859403261405543,0.8357225632960777,3.540483042047712
0,9,25233.5,786.6244513988495,166,264,0.6287878787878788,1.736738859056413,24.522084829236565,14.99061111111111,18.00302222222222,8.673855555555555,24.069486692211434,28.51676449972611,14.22370856552234,244.34881615791025,0.9851110081381186,0.8529714021006871,3.1632046451656155
0,9,7720.0,357.8477592468262,96,116,0.8275862068965517,1.4424870466321245,16.587437668131408,9.93041111111111,12.036544444444445,5.892277777777778,21.725819039615025,25.974636090985676,13.396321482264183,323.7597983523674,0.9715489456418485,0.8814574702116879,2.3371404690731725
0,9,10.0,12.485281229019165,5,5,1.0,2.5,15.588224736769831,10.550322222222222,12.851466666666667,6.420333333333334,22.717216205301106,27.457099953361592,14.17509348979556,384.39713291797636,0.9653023184902154,0.8812382888740369,2.3209916281807064
0,9,4.5,11.41421353816986,5,3,1.6666666666666667,3.3333333333333335,28.952060154431138,20.23187777777778,24.00428888888889,11.477611111111111,30.675364335906703,36.19538066667391,17.984831536723412,319.5086486169058,0.9782922154281173,0.8294595727190153,3.4048521611828226
0,9,29595.5,866.0214202404022,225,269,0.8364312267657993,2.04507442009765,25.341457326796416,13.962333333333333,16.584122222222224,8.322577777777777,23.610368793298328,27.772552619578992,14.4568925975565,474.4134691446405,0.969721004094637,0.8472643548847131,3.092098865543248
0,9,27600.5,839.1929936408997,196,263,0.7452471482889734,1.8676473252296153,25.515656621292187,18.346233333333334,21.530866666666668,9.026144444444444,27.870614557490875,32.33657926188235,14.676772080067433,208.8113156079537,0.9870281666805544,0.8429884903589231,3.390350703297938
0,9,11977.5,726.0802947282791,155,127,1.220472440944882,1.643498225840117,44.015244783360856,15.236866666666666,18.017566666666667,9.139022222222222,24.789219089578257,28.99537189642896,15.152433817691008,386.28451915153823,0.9757090672507024,0.8352479335627495,3.181320375764085
0,9,11885.5,466.6589401960373,132,127,1.0393700787401574,1.4104581212401666,18.32237318286052,13.250111111111112,15.733488888888889,7.536177777777778,23.464104026479088,27.571857122090773,13.76533173719623,293.9910608009605,0.9801596347010892,0.8551465518878996,2.875956998312158
0,9,0.0,0.0,1,1,1.0,0.0,0.0,8.411677777777777,9.939655555555555,5.662277777777778,20.284133900020244,23.902674250505996,13.863406641248657,432.77097017930447,0.9556232649606566,0.8993285116710981,1.9779788374509844
0,9,29895.5,837.050859451294,204,270,0.7555555555555555,1.8424177551805456,23.436776147184357,19.3155,23.161555555555555,10.907766666666667,27.64356633558702,32.9212469357172,16.0345430489927,238.91648952472568,0.9856990436777553,0.8285640989175324,3.5328482969212036
0,9,11758.0,707.6955171823502,130,172,0.7558139534883721,1.9016839598571185,42.595079523728025,12.971144444444445,15.448955555555555,7.674266666666667,24.257970983695287,28.732119367592436,14.799268300831633,325.75882856455746,0.9754512146862446,0.8456506207217097,2.768656108873489
0,9,0.0,2.0,1,2,0.5,0.0,0.0,8.389444444444445,9.9351,5.543944444444445,20.026826445274242,23.588883426803683,13.52300435049772,484.2233290455364,0.9520024988748718,0.8893927082966676,2.069404483090975
0,9,8355.0,372.1909056901932,116,97,1.1958762886597938,1.3467384799521245,16.580020380429236,13.193022222222222,16.012366666666665,6.980255555555556,25.583844037889648,30.944843985513607,13.840368457732708,241.81570064466095,0.9797844756278554,0.8819914037100351,2.437249438642289
0,9,9891.5,511.9726481437683,131,133,0.9849624060150376,1.7614113127432645,26.499114638562684,10.107088888888889,12.256133333333333,6.164544444444444,21.394211542504486,25.61228776592291,13.380573090750394,254.92089271932082,0.9788562299934841,0.8781097116259315,2.3502242328526655
0,9,30622.0,1493.6509243249893,264,289,0.9134948096885813,2.491542028606884,72.85589065824881,20.436677777777778,24.324355555555556,11.326677777777778,29.789167144871,35.240383938604396,17.010899886920722,445.2746076106531,0.9718306212983722,0.7837789022590526,3.8703391820172266
0,9,13783.5,643.0853469371796,253,108,2.3425925925925926,1.9823702252693438,30.00390056555393,12.180377777777778,13.651488888888888,3.5928333333333335,28.62340839770359,31.901601596939866,9.888441275606136,150.95469636804958,0.9819943478237532,0.9254032903969942,1.8760233828402768
0,9,33045.5,1168.070191502571,232,270,0.8592592592592593,1.8955682316805615,41.28816245107059,21.168455555555557,24.354555555555557,12.013455555555556,29.122709169863803,33.12545180106517,16.90599390923633,395.40857868853067,0.9771549744741267,0.808329841939232,3.9772335225486226
0,9,0.0,0.0,1,1,1.0,0.0,0.0,11.744211111111111,13.819644444444444,6.9706222222222225,22.468664224744668,26.341325046529334,13.570501638625988,393.97345877935743,0.9707976378195761,0.8612398776138321,2.619103349359059
0,9,28876.0,803.837653875351,180,270,0.6666666666666666,1.6830585953733204,22.376886472774224,18.814711111111112,22.655444444444445,9.451977777777778,27.44448500002402,32.85402686839372,14.581375658297647,227.9573638810901,0.986157950430522,0.846122059396209,3.3359125114815877
0,9,5508.5,291.8650047779083,76,94,0.8085106382978723,1.2969047835163838,15.464315333395382,7.994744444444445,9.562911111111111,4.461966666666667,19.43020858643749,23.04731408725414,11.076895780507382,233.40808693415065,0.9765351866270796,0.9077335509487047,1.8683513342557756
0,9,26863.5,878.849848151207,197,276,0.7137681159420289,2.024010274163828,28.75191451580768,16.65698888888889,20.014233333333333,8.569733333333334,25.8007721469272,30.741663145766488,14.208128484779408,254.27756684302562,0.9844120917205383,0.8366667144810924,3.34272490630229
0,9,22795.5,734.139170050621,151,263,0.5741444866920152,1.7421420894474786,23.64327700654141,16.953244444444444,19.914277777777777,7.272444444444444,29.492418093963337,34.35670137656401,13.477307537825787,179.79809157615685,0.9865619937610532,0.8565040323272504,3.0594227809172354
0,9,22250.5,815.7371491193771,269,177,1.5197740112994351,2.139862025572459,29.9061637470353,14.1872,16.8434,7.297788888888889,25.399318462947427,29.76070617434263,13.57844450262944,252.95209225847586,0.9819772182635277,0.8726275873271124,2.7912818519509166
0,9,76.5,39.55634891986847,9,16,0.5625,1.8823529411764706,20.45365673033176,12.046155555555556,14.301233333333334,6.521688888888889,24.498336966192944,28.87944756764267,13.682385944989795,274.53749344712776,0.976552465222716,0.8810089723701756,2.413763386986928
0,9,0.0,2.0,2,1,2.0,0.0,0.0,11.701277777777777,13.8715,7.365511111111111,23.651652010202763,27.83085515863843,15.155760234786012,414.65152507615505,0.9660608134925881,0.8673872051221487,2.587670804089327
0,9,11634.5,416.5756821632385,121,130,0.9307692307692308,1.3520134083974387,14.915578578346084,15.457888888888888,18.9492,6.900966666666666,26.26887435707237,31.84451073269056,12.580910723040327,245.94785837593167,0.9830132754586709,0.8560623740491242,2.9981200861509696
0,9,16626.0,677.0437179803848,275,85,3.235294117647059,1.4059304703476483,27.570563939414342,11.157277777777777,13.30738888888889,5.837688888888889,23.760214349261233,28.059782822947643,12.664971359922388,186.33051116132182,0.9835739178205911,0.8961730888134268,2.331619288898134
0,9,6546.5,383.11983728408813,97,100,0.97,1.481707782784694,22.42126475530225,9.078966666666666,10.611566666666667,5.632711111111111,20.565097126469187,23.921463574487987,13.034181941038677,391.33613861515346,0.9641602559350152,0.8912953737211411,2.124510779832157
0,9,10875.0,408.96045911312103,127,124,1.0241935483870968,1.4480919540229884,15.379186861426641,16.988455555555557,20.42481111111111,10.579144444444445,25.985434596524392,31.091359856752785,16.26030485368252,258.00240523036655,0.9840022843513483,0.8473468276476785,3.192853475236687
0,9,23191.5,727.3107432126999,123,266,0.462406015037594,1.4107754996442663,22.809258443507744,16.219133333333332,19.430933333333332,6.558911111111111,27.79577031220558,32.9215418637166,12.7778096076705,186.49061393795,0.9866754858371426,0.8627409305783944,2.960012809879308
0,9,12854.0,956.5483292341232,192,137,1.4014598540145986,2.046366889684145,71.18287740474503,11.223233333333333,13.111133333333333,6.681766666666666,22.072404596161846,25.569992926692624,13.51388934849377,406.4636009850748,0.9695130029828859,0.8724920296255655,2.5653291093416377
0,9,18571.0,754.6072044372559,277,118,2.347457627118644,1.7600560012923374,30.66243244782782,12.252022222222223,14.687,7.0904,24.082841663252367,28.6743216116596,14.160494540014405,199.51041582308923,0.9838597469180701,0.8850994585657063,2.4239042960201314
0,9,6605.0,325.16146874427795,99,105,0.9428571428571428,1.5738077214231643,16.007567109150045,10.23328888888889,12.2983,6.500711111111111,22.86463981942639,27.307854087931883,14.864612696112607,259.19741833611107,0.9751605504386892,0.8934929157507737,2.1970718491177204
0,9,184.5,70.04163002967834,14,27,0.5185185185185185,2.048780487804878,26.589864158343303,15.55551111111111,18.263833333333334,8.155433333333333,27.258683563731655,31.66108657458447,14.651811660109928,280.9272414365238,0.9795121922042755,0.8676964176038038,2.8248991648179835
0,9,9551.0,487.5878734588623,107,145,0.7379310344827587,1.6244372317034865,24.89183691175118,13.367988888888888,15.641588888888888,6.9581888888888885,24.721389204040584,28.610869289055724,13.061259793241355,241.5560098507474,0.982245594845957,0.875527109770708,2.617084946842723
0,9,5009.5,388.57567965984344,80,106,0.7547169811320755,1.6927837109491966,30.140943971076812,6.453411111111111,7.339711111111111,4.0111888888888885,18.178111579219202,20.6483536261877,11.488448175251177,308.89755280515135,0.9608618475592607,0.9232698441685596,1.5623381276865076
0,9,19573.5,840.0802954435349,144,279,0.5161290322580645,2.0525710782435436,36.05563148095624,12.7328,15.449577777777778,7.899622222222222,24.384003038057553,29.46550547937472,15.429280672782715,260.9113501153977,0.9792827412762312,0.8661185391057287,2.594303220876559
0,9,11522.0,528.0142804384232,134,148,0.9054054054054054,1.7212289533067175,24.197108171055877,18.19221111111111,21.314511111111113,10.583388888888889,27.77820687357245,32.35439510732642,16.365950482086237,269.70434760237583,0.9828583289583717,0.8261260897182435,3.325097796113236
0,9,19182.0,752.7493418455124,196,267,0.7340823970037453,2.728182671254301,29.53975454326202,11.596911111111112,13.880888888888888,4.435233333333334,22.82767490503307,26.738343904689234,9.907274810349099,202.83916181027058,0.9850143945481479,0.8843780590038434,2.565008935061532
0,9,22768.5,754.0802956819534,279,114,2.4473684210526314,1.3969299690361683,24.9747279063523,15.599044444444445,18.720211111111112,8.416522222222222,26.99585464429312,32.26524852875147,14.76715305122809,230.59612550940892,0.9831745722197844,0.8667840066661334,2.8237100665163655
0,9,23100.5,753.5950132608414,147,269,0.5464684014869888,1.7117811302785655,24.584119132123014,15.655766666666667,18.37331111111111,7.8319222222222225,26.755712226467747,31.19588069197044,13.853539654966468,204.38954536302725,0.9856934384813318,0.8670589649123729,2.888880332691702
0,9,8222.0,385.0193325281143,106,109,0.9724770642201835,1.405254196059353,18.029662663633506,12.108244444444445,14.485333333333333,6.9939,23.660562002018423,28.14244454358734,14.147330196149692,277.33563906816846,0.9780846831520653,0.8735568629196613,2.5471274223844302
0,9,8201.5,366.7766913175583,107,110,0.9727272727272728,1.4351033347558373,16.402504577681576,14.5299,17.2737,8.900677777777778,28.015300490010016,33.1349615542087,17.392245129704456,260.2904183771248,0.9772491285943197,0.8644983036629408,2.638103274167654
0,9,3.5,7.414213538169861,3,3,1.0,2.5714285714285716,15.705874968451784,11.972344444444444,14.37288888888889,7.4452,23.90094795082456,28.4490702540696,15.213090023762797,427.5637898625295,0.9651434398085695,0.8597638876607856,2.633116169222707
0,9,4916.5,310.0071396827698,70,103,0.6796116504854369,1.466490389504729,19.54732566953978,7.9283222222222225,9.385911111111112,4.850055555555556,20.34341187560772,23.90244026019307,12.793575427500157,266.915129388933,0.9695989512375844,0.9108749556321756,1.8018250822417792
0,9,26410.5,794.565577507019,191,259,0.7374517374517374,1.8730807822646296,23.904676433958567,19.3527,22.65041111111111,10.428266666666667,30.61181493837161,35.339307024078714,16.62046626221218,188.8429224318893,0.9871384252003708,0.8574244736941579,3.3947102009476184
0,9,0.0,4.0,1,3,0.3333333333333333,0.0,0.0,6.1501222222222225,7.3194333333333335,4.181555555555556,18.07431347971035,21.366658765235147,12.35765322121488,342.0509913759354,0.9522330890563457,0.9260962432556399,1.4735690502604404
0,9,17360.5,701.9137742519379,265,135,1.962962962962963,2.0607125370813053,28.37953667720402,12.804955555555555,14.952455555555556,4.982977777777778,26.518252035117712,30.574021208521714,11.042114291281738,177.2506867932126,0.9841786916326984,0.9005013377413207,2.3684957723133455
0,9,100.5,49.55634880065918,13,17,0.7647058823529411,2.199004975124378,24.43613638261288,9.75981111111111,10.214933333333333,3.7211444444444446,24.374847426710843,25.38011170836111,9.812196810388714,165.11154722355826,0.9809505114848942,0.9392739378353792,1.646887959256924
0,9,9087.0,396.67618584632874,113,116,0.9741379310344828,1.442500275118301,17.316165557124588,14.840944444444444,17.683766666666667,8.6228,28.062176228218295,33.36706870938271,16.571070780932253,244.24175011092345,0.979135472611826,0.8723699256874141,2.5908802051967053
0,9,15912.5,523.6883789300919,167,129,1.2945736434108528,1.3538413197172035,17.234847963954596,20.263933333333334,24.28318888888889,10.077,28.064006312475534,33.40869038052972,14.511157542464424,278.73451477052834,0.9836617368458596,0.8157595281267184,3.635668754875465
0,9,7787.5,356.97770297527313,89,123,0.7235772357723578,1.4057142857142857,16.363798448989062,10.154433333333333,12.322688888888889,5.4280888888888885,21.788925966875926,26.239238316623126,12.030005352953872,229.1418998296067,0.9799827110666143,0.8927451832490465,2.1958301373754283
0,9,12071.0,1202.1706948280334,137,300,0.45666666666666667,3.404854610222848,119.72615189324138,8.928888888888888,10.364022222222221,5.237388888888889,22.57461575626947,26.10309260178349,13.500656439344345,312.8239002080514,0.9634246975540016,0.8956867669792397,1.970688984259471
0,9,6488.0,337.9066346883774,84,106,0.7924528301886793,1.372379778051788,17.598781406662226,12.182211111111112,14.421055555555556,7.061577777777778,24.88565202860406,29.260202608040505,14.770732598981585,321.953931667431,0.9719552245398758,0.8746335265022228,2.456012852664483
0,9,38598.5,871.9381586313248,208,243,0.8559670781893004,1.3094809383784345,19.697038809212412,21.875788888888888,27.343955555555556,14.699411111111111,25.539970948384436,31.76729144398234,17.515032644619843,270.0921707438023,0.9860915965711956,0.7715269066899831,4.375679542015725
0,9,13097.5,448.09039998054504,116,147,0.7891156462585034,1.301927848826112,15.330025314351964,17.929122222222222,21.327144444444443,10.197688888888889,29.223046246005445,34.6517017196562,16.95194800975487,233.931537007416,0.9832177961442223,0.8452346207574533,3.0482054363952407
0,9,0.0,0.0,1,1,1.0,0.0,0.0,8.1786,9.965044444444445,5.407444444444445,19.797318332317413,23.96035476221832,13.385336509372328,336.38565789718984,0.9657253021826948,0.8978724822348176,1.9731759337242147
0,9,3491.0,230.50966608524323,64,68,0.9411764705882353,1.2466342022343169,15.220483001641458,8.203988888888889,9.738655555555555,4.681444444444445,19.878504853229693,23.353142999824392,11.59586852298995,286.30632730618225,0.9715885803350632,0.8995321522072104,1.9781319127678294
0,9,0.0,0.0,1,1,1.0,0.0,0.0,8.14348888888889,9.60768888888889,5.137444444444444,21.258365930848882,24.861916945688662,13.737278483593556,387.86839754775303,0.9532157179389654,0.9051459996040662,1.838614412247865
0,9,28411.0,962.974737405777,275,214,1.2850467289719627,2.0713808032100243,32.63948276659481,18.848966666666666,22.319388888888888,9.702166666666667,27.96508458057813,32.95000694088426,14.799973565104018,290.81159858390845,0.9819520904704707,0.8270020330645043,3.4096325157484584
0,9,3.0,6.828427076339722,3,3,1.0,3.0,15.54247211229648,15.620511111111112,19.01492222222222,9.137477777777777,26.226986724129294,31.703195240202444,15.75990270255342,470.79239249747394,0.9679139328100232,0.817707930787544,3.3317548086684967
0,9,22087.5,732.1980463266373,273,124,2.2016129032258065,1.5326315789473683,24.27227975300711,14.947133333333333,17.865266666666667,8.679544444444444,26.3291744522645,31.316659787758688,15.820847266721008,207.73372460412446,0.9847086838202529,0.8671287548491559,2.7654795205815814
0,9,87.0,41.45584321022034,17,11,1.5454545454545454,2.1494252873563218,19.753872830693926,10.420133333333334,12.34928888888889,6.031744444444445,22.85483997328453,26.917724386749107,13.506331974350326,258.92588841288125,0.9761698400139842,0.8864436701125964,2.252709095270147
0,9,9128.0,378.67618584632874,115,110,1.0454545454545454,1.385845749342682,15.709427446003868,13.567722222222223,16.2711,6.5553,24.946273654719914,29.72789868701714,12.51423224079954,258.97355762239795,0.9806134913835706,0.8754537398259612,2.5841690476906036
0,9,9800.5,433.26197278499603,94,147,0.6394557823129252,1.4099280648946482,19.153710225146334,13.201711111111111,15.674266666666666,6.927622222222222,25.81859539524197,30.53843931135534,13.826425797948392,222.05638779208283,0.9813160901148786,0.8789945387661201,2.436028911754671
0,9,0.0,2.0,2,1,2.0,0.0,0.0,9.837711111111112,11.711822222222223,5.5446,22.188942092975772,26.23158482549775,12.753147313332327,268.3687647229897,0.974377078159651,0.8975465110966158,2.0955961709834408
0,9,0.0,2.0,2,1,2.0,0.0,0.0,15.108277777777777,18.0896,7.7344888888888885,26.80358181559065,31.889671171016417,14.312242368953033,238.21334532052214,0.9822800164644294,0.8593767572549573,2.835985455027709
0,9,5254.0,293.76449954509735,75,99,0.7575757575757576,1.413208983631519,16.425120135702606,10.833222222222222,12.669444444444444,6.236244444444444,22.844945627608638,26.50872308677576,13.385809638328954,308.5151177279896,0.9735737128659817,0.8735999267743736,2.3769015586339104
0,9,2.5,8.242640614509583,4,3,1.3333333333333333,4.8,27.176449719985165,9.3423,10.951222222222222,6.220411111111111,23.144119906912756,27.092882186523447,15.604280290565892,252.58254455580288,0.9701103523940863,0.9034355332471087,1.9007509716708786
0,9,11336.0,425.5046126842499,118,133,0.8872180451127819,1.384438955539873,15.971610393046356,14.666722222222223,17.41928888888889,9.028466666666667,25.951137062019626,30.63427885999765,16.257222350013482,255.58403518976297,0.9812873032303056,0.847763851808206,2.8183025793314416
0,9,42.0,30.485281229019165,13,6,2.1666666666666665,1.8571428571428572,22.127437419342577,6.840433333333333,7.848333333333334,4.4338,19.546166280287977,22.346270817396903,12.827593339879984,275.0104196634639,0.9625057549866576,0.9227132348169327,1.5534150260898154
0,9,0.0,0.0,1,1,1.0,0.0,0.0,11.770311111111111,14.0942,7.572744444444444,23.139839111917613,27.57648744298906,15.219530487035481,466.66827835631966,0.9634058042072013,0.8507249290256211,2.6925766315945188
0,9,32518.5,812.9087219238281,263,182,1.445054945054945,1.4719621138736412,20.321373685127902,19.654588888888888,23.489733333333334,10.044488888888889,26.482332728063753,31.205880947453906,14.128199486798218,217.04187680600143,0.9881040170105843,0.8241381976203969,3.71365290171554
0,9,0.0,2.0,2,1,2.0,0.0,0.0,11.965144444444444,14.804688888888888,6.468022222222222,22.159210690446088,27.14658579336531,12.677825772214149,355.48888338310906,0.9750692829018186,0.8562128911192695,2.8134366287421644
